C	run3	ssm2	ttfx	14.756454125	14.756454125	0
C	run3	ssm2	infer(I=1)	0.200365291	0.206701959	139726368
F	run3	ssm2	load	5.009418964385986	5.009418964385986	0
F	run3	ssm2	ttfx	14.973725125	14.973725125	0
F	run3	ssm2	infer(I=1)	0.187299542	0.197071875	133996448
A	run3	ssm2	load	5.011229991912842	5.011229991912842	0
A	run3	ssm2	ttfx	15.025434208	15.025434208	0
A	run3	ssm2	infer(I=1)	0.1966165	0.2023445	136429440
E	run3	ssm2	load	4.982306957244873	4.982306957244873	0
E	run3	ssm2	ttfx	14.985916625	14.985916625	0
E	run3	ssm2	infer(I=1)	0.189804125	0.202259834	136013248
C	run3	iid	load	5.010725975036621	5.010725975036621	0
C	run3	iid	ttfx	9.362978125	9.362978125	0
C	run3	iid	infer(I=10)	0.063439833	0.064245833	65624224
C	run3	iid	infer(I=20)	0.086945708	0.087698125	98941856
C	run3	iid	per-iteration	0.0023505874999999996	0.0023452292	3.3317632e6
F	run3	iid	load	5.092979907989502	5.092979907989502	0
F	run3	iid	ttfx	9.127131917	9.127131917	0
F	run3	iid	infer(I=10)	0.049505709	0.050467917	51498064
F	run3	iid	infer(I=20)	0.059824333	0.061152333	70561616
F	run3	iid	per-iteration	0.0010318623999999998	0.0010684416000000003	1.9063552e6
A	run3	iid	load	5.000907897949219	5.000907897949219	0
A	run3	iid	ttfx	9.3946365	9.3946365	0
A	run3	iid	infer(I=10)	0.065482833	0.066296417	59827408
A	run3	iid	infer(I=20)	0.09219025	0.093701875	87219600
A	run3	iid	per-iteration	0.0026707416999999997	0.0027405458000000008	2.7392192e6
E	run3	iid	load	5.021099090576172	5.021099090576172	0
E	run3	iid	ttfx	9.830216333	9.830216333	0
E	run3	iid	infer(I=10)	0.057090541	0.057889167	60499552
E	run3	iid	infer(I=20)	0.076425792	0.080219958	88693024
E	run3	iid	per-iteration	0.0019335251000000004	0.0022330790999999994	2.8193472e6
C	run3	nl	load	5.092610120773315	5.092610120773315	0
C	run3	nl	ttfx	15.426658208	15.426658208	0
C	run3	nl	infer(I=5)	0.094458667	0.096880292	62149552
C	run3	nl	infer(I=10)	0.131476333	0.134261583	86582944
C	run3	nl	per-iteration	0.007403533200000001	0.007476258199999997	4.8866784e6
F	run3	nl	load	5.04633903503418	5.04633903503418	0
F	run3	nl	ttfx	15.435900833	15.435900833	0
F	run3	nl	infer(I=5)	0.069848458	0.071164791	52868480
F	run3	nl	infer(I=10)	0.086881041	0.088106083	68259152
F	run3	nl	per-iteration	0.0034065166000000007	0.003388258399999999	3.0781344e6
A	run3	nl	load	5.092412948608398	5.092412948608398	0
A	run3	nl	ttfx	15.286577041	15.286577041	0
A	run3	nl	infer(I=5)	0.084468875	0.085629417	56792416
A	run3	nl	infer(I=10)	0.110673458	0.116834583	75975888
A	run3	nl	per-iteration	0.005240916600000001	0.006241033200000001	3.8366944e6
E	run3	nl	load	5.067716121673584	5.067716121673584	0
E	run3	nl	ttfx	14.933866833	14.933866833	0
E	run3	nl	infer(I=5)	0.077802792	0.081509417	56124512
E	run3	nl	infer(I=10)	0.10157125	0.10518175	74732304
E	run3	nl	per-iteration	0.004753691600000001	0.004734466600000001	3.7215584e6
C	run3	hmm	load	5.0085129737854	5.0085129737854	0
C	run3	hmm	ttfx	15.663445292	15.663445292	0
C	run3	hmm	infer(I=10)	0.093608375	0.098242834	82500352
C	run3	hmm	infer(I=20)	0.1520735	0.163187917	137424032
C	run3	hmm	per-iteration	0.0058465125000000005	0.006494508299999998	5.492368e6
F	run3	hmm	load	5.0384509563446045	5.0384509563446045	0
F	run3	hmm	ttfx	15.653022708	15.653022708	0
F	run3	hmm	infer(I=10)	0.070695125	0.073066459	69213328
F	run3	hmm	infer(I=20)	0.107156917	0.111564875	110640576
F	run3	hmm	per-iteration	0.0036461792000000008	0.0038498415999999995	4.1427248e6
A	run3	hmm	load	5.0074310302734375	5.0074310302734375	0
A	run3	hmm	ttfx	15.7063535	15.7063535	0
A	run3	hmm	infer(I=10)	0.090450542	0.092869291	75092640
A	run3	hmm	infer(I=20)	0.140490125	0.145333042	122485280
A	run3	hmm	per-iteration	0.0050039583	0.005246375099999999	4.739264e6
E	run3	hmm	load	5.031815052032471	5.031815052032471	0
E	run3	hmm	ttfx	15.610044916	15.610044916	0
E	run3	hmm	infer(I=10)	0.076691916	0.079230042	74348976
E	run3	hmm	infer(I=20)	0.114725459	0.125321666	121210304
E	run3	hmm	per-iteration	0.0038033543	0.0046091624	4.6861328e6
