E	run1	deferred/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	273.9	291.1	18	1056
E	run1	map/direct  Bernoulli->out m[p]::Beta	199.6	216.7	15	848
E	run1	map/barrier Bernoulli->out m[p]::Beta	229.7	248.7	16	880
E	run1	resolve/barrier Bernoulli->out m[p]::Beta	127.1	133.2	2	48
E	run1	deferred/barrier Bernoulli->out m[p]::Beta	238.3	260.3	16	880
E	run1	map/direct  Categorical->p q[out]::Categorical	305.9	330.7	18	960
E	run1	map/barrier Categorical->p q[out]::Categorical	329.0	352.1	19	992
E	run1	resolve/barrier Categorical->p q[out]::Categorical	271.0	284.1	4	208
E	run1	deferred/barrier Categorical->p q[out]::Categorical	336.2	358.8	19	992
E	run1	joint-marginal/barrier NMV (out,μ)	232.3	250.8	16	688
E	run1	product/NMV x3	228.2	247.5	11	288
E	run1	product/deferred NMV x3	230.1	252.6	11	288
E	run1	product/NMV x10	955.6	1050.0	46	1184
E	run1	product/deferred NMV x10	932.1	1020.1	46	1184
E	run1	product/MvNMC(3) x3	1033.4	1104.2	33	1552
E	run1	marginal-at-variable/NMV x3	270.6	289.5	12	320
E	run1	stream/marginal combineLatest x3 round	107.4	113.1	0	0
E	run1	stream/message combineLatest x3 round	112.3	118.6	0	0
E	run1	event/AfterMessageRuleCallEvent, result::Any	276.2	285.5	3	128
E	run1	barrier/kernel(tuple, ann), Any-typed args	24.1	25.5	1	32
E	run1	barrier/kernel(tuple, ann), known types	3.5	3.8	0	0
E	run1	barrier/kernel(a, b), Any-typed args	24.3	25.3	1	32
E	run1	unpack/map(getdata, 2 messages)	28.7	30.6	1	32
E	run1	graph/iid n=1000 10 it	1.2602875e7	1.3012125e7	-1	16969808
E	run1	graph/chain n=300 10 it	1.7728333e7	1.8686375e7	-1	21500848
E	run2	map/direct  NMV->out m[μ]::NMV m[v]::PM (BP)	206.9	223.0	15	880
E	run2	map/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	248.5	265.7	16	912
E	run2	resolve/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	129.9	135.7	2	48
E	run2	deferred/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	240.0	259.4	16	912
E	run2	map/direct  NMP->μ q[out]::PM q[τ]::Gamma (VMP)	150.8	159.3	11	432
E	run2	map/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	195.5	208.1	12	464
E	run2	resolve/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	132.1	138.1	2	48
E	run2	deferred/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	188.2	200.7	12	464
E	run2	map/direct  MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	228.4	246.7	17	1024
E	run2	map/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	271.1	289.5	18	1056
E	run2	resolve/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	181.8	189.7	2	48
E	run2	deferred/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	262.8	280.7	18	1056
E	run2	map/direct  Bernoulli->out m[p]::Beta	192.1	207.1	15	848
E	run2	map/barrier Bernoulli->out m[p]::Beta	218.2	237.2	16	880
E	run2	resolve/barrier Bernoulli->out m[p]::Beta	121.7	125.5	2	48
E	run2	deferred/barrier Bernoulli->out m[p]::Beta	232.0	246.8	16	880
E	run2	map/direct  Categorical->p q[out]::Categorical	289.6	314.2	18	960
E	run2	map/barrier Categorical->p q[out]::Categorical	319.0	343.8	19	992
E	run2	resolve/barrier Categorical->p q[out]::Categorical	269.2	285.1	4	208
E	run2	deferred/barrier Categorical->p q[out]::Categorical	323.9	349.6	19	992
E	run2	joint-marginal/barrier NMV (out,μ)	232.6	249.3	16	688
E	run2	product/NMV x3	226.7	247.3	11	288
E	run2	product/deferred NMV x3	226.1	247.3	11	288
E	run2	product/NMV x10	953.9	1032.9	46	1184
E	run2	product/deferred NMV x10	877.6	993.2	46	1184
E	run2	product/MvNMC(3) x3	1050.0	1108.3	33	1552
E	run2	marginal-at-variable/NMV x3	268.2	289.5	12	320
E	run2	stream/marginal combineLatest x3 round	108.7	115.4	0	0
E	run2	stream/message combineLatest x3 round	107.8	114.5	0	0
E	run2	event/AfterMessageRuleCallEvent, result::Any	279.8	293.7	3	128
E	run2	barrier/kernel(tuple, ann), Any-typed args	22.2	23.2	1	32
E	run2	barrier/kernel(tuple, ann), known types	3.5	3.8	0	0
E	run2	barrier/kernel(a, b), Any-typed args	22.3	23.1	1	32
E	run2	unpack/map(getdata, 2 messages)	28.7	30.4	1	32
E	run2	graph/iid n=1000 10 it	1.2574e7	1.2773416e7	-1	16969808
E	run2	graph/chain n=300 10 it	1.9402375e7	2.0565084e7	-1	21500848
